SCHL_ID,SCHOOL_CODE,SCHOOL_NAME,PROVINCE_CODE,PROVINCE_NAME,DISTRICT_CODE,DISTRICT_NAME,LLGV_CODE,LLGV_NAME,SECTOR_CODE
973731,63I23,KINALANKNGA ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6309,TEWAI / SIASSI,630926,SIALUM RURAL,ELEM
973426,5.7E+53,LUPA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5705,LUFA,570508,MT. MICHAEL RURAL,ELEM
971842,67D43,TOPIS SDA ELEMENTARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6701,NORTH BOUGAINVILLE,670101,TINPUTZ RURAL,ELEM
8412,59B96,BALG ELEMENTARY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5905,MUL/BAIYER,590508,MUL RURAL,ELEM
8296,59A14,KUMBULAMA ELEMENTARY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5905,MUL/BAIYER,590509,BAIYER RURAL,ELEM
13539,59065,KOMBOLOPA COMMUNITY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5905,MUL/BAIYER,590509,BAIYER RURAL,PRI
973681,63J69,QINI ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630105,WAU RURAL,ELEM
11150,57601,KAINANTU TECHNICAL SECONDARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570406,KAINANTU URBAN,SEC
972457,70D33,NILMA ELEMENTARY SCHOOL,70,ENGA PROVINCE,7001,KANDEP,700102,WAGE RURAL,ELEM
972939,57D95,A'AITAITA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5706,OBURA/WONENARA,570610,GADSUP-TAIRORA RURAL,ELEM
973302,63K83,GUNUBOSING ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6302,FINSCHAFEN,630206,HUBE RURAL,ELEM
972686,66D81,GARGARIS ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660208,TANIR RURAL,ELEM
972688,66D83,FARNGOT ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660208,TANIR RURAL,ELEM
972689,66D84,EMO ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660208,TANIR RURAL,ELEM
972693,66D88,SOS ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660206,CENTRAL NIU AILAN,ELEM
972716,60070,KUNANAP COMMUNITY SCHOOL,60,SANDAUN PROVINCE,6003,TELEFOMIN,600309,OKSAPMIN RURAL,PRI
16071,55A62,MUMUNI ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550206,HIGATURU RURAL,ELEM
973153,62I34,EKA ELEMENTARY SCHOOL,62,MADANG PROVINCE,6202,MADANG,620206,TRANSGOGOL RURAL,ELEM
12057,70C30,POREA ELEMENTARY SCH,70,ENGA PROVINCE,7003,LAGAIP/PORGERA,700306,LAGAIP RURAL,ELEM
971337,71C27,BUBUSUMABI ELEMENTARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,ELEM
971102,64C92,RANGU ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640207,BALI/WITU RURAL,ELEM
971104,64C93,RILMEN ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640102,GLOUCESTER RURAL,ELEM
971106,64C95,SALE ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640206,BIALLA RURAL,ELEM
972028,53D91,KOIARI PARK ADVENTIST ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5303,KAIRUKU/HIRI,530309,KOIARI RURAL,ELEM
972511,7E+48,KAOWANDA ELEMENTARY SCHOOL,70,ENGA PROVINCE,7002,KOMPIAM,700203,AMBUM RURAL,ELEM
972628,70090,KOMPIAM BAPTIST INTERNATIONAL COOMM SCH,70,ENGA PROVINCE,7002,KOMPIAM,700204,KOMPIAM RURAL,COM
972692,66D87,MINMALE ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660208,TANIR RURAL,ELEM
972706,66D54,WANG ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660206,CENTRAL NIU AILAN,ELEM
8827,70083,MINAMB ADVENTIST PRIMARY SCHOOL,70,ENGA PROVINCE,7005,WAPENAMANDA,700513,WAPENAMANDA RURAL,PRI
15456,57111,ASENA PRIMARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5706,OBURA/WONENARA,570609,YELIA RURAL,PRI
972610,5.3E+18,VEIFA'A (WINGS OF LOVE) ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5303,KAIRUKU/HIRI,530310,MEKEO KUNI RURAL,ELEM
971526,5.7E+57,MOIMO ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570405,KAINANTU RURAL,ELEM
971743,6.2E+28,KOMLAKA ELEMENTARY SCHOOL,62,MADANG PROVINCE,6206,USINO BUNDI,620617,GAMA RURAL,ELEM
971107,64C96,SILENGE ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640207,BALI/WITU RURAL,ELEM
971771,60D41,SWANDA ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600416,WALSA RURAL,ELEM
973684,63H83,KASAN ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630105,WAU RURAL,ELEM
973686,63H40,BAINI ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630103,WATUT RURAL,ELEM
973693,63K43,HEMBOWONENG ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6302,FINSCHAFEN,630208,YABIM MAPE RURAL,ELEM
973694,63K05,GOMGOMON ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6304,KABWUM,630412,DEYAMOS RURAL,ELEM
973695,63K04,KUMBIP ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6304,KABWUM,630415,KOMBA RURAL,ELEM
973696,63K51,HEMON ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6304,KABWUM,630412,DEYAMOS RURAL,ELEM
973200,70098,PIWANA (HEWA) COMMUNITY SCHOOL,70,ENGA PROVINCE,7003,LAGAIP/PORGERA,700308,PAIELA/HEWA RURAL,COM
972373,62611,TRANSGOGOL SECONDARY SCHOOL,62,MADANG PROVINCE,6202,MADANG,620206,TRANSGOGOL RURAL,SEC
973068,6E+09,OFEKS ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6003,TELEFOMIN,600310,TELEFOMIN RURAL,ELEM
973069,63J35,TAMAI ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6306,MARKHAM,630619,WANTOAT / LERON RURAL,ELEM
973070,6E+27,WABIA ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6003,TELEFOMIN,600310,TELEFOMIN RURAL,ELEM
973075,63J28,GASENG/KOMBAN ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6304,KABWUM,630415,KOMBA RURAL,ELEM
973076,6E+58,SEMBOROMBO ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6002,NUKU,600208,NUKU RURAL,ELEM
2436,7.3E+08,MARIA ELEMENTARY SCHOOL,73,HELA,7305,KOROBA/KOPIAGO,730517,SOUTH KOROBA RURAL,ELEM
10051,70A13,PANDAI ELEMENTARY SCHOOL,70,ENGA PROVINCE,7002,KOMPIAM,700203,AMBUM RURAL,ELEM
10052,70A08,NANDI ELEMENTARY SCHOOL,70,ENGA PROVINCE,7004,WABAG,700411,WABAG RURAL,ELEM
14792,61B90,YAMBUN CENTRAL ELEMENTARY,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610101,AMBUNTI RURAL,ELEM
18423,62G33,NINIKO ELEMENTARY SCHOOL,62,MADANG PROVINCE,6204,RAI COAST,620411,NAHO RAWA RURAL,ELEM
18544,61C58,KINIAMBU CENTRAL ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6106,YANGORU SAUSSIA,610623,EAST YANGORU RURAL,ELEM
18548,61C73,MUI ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6103,MAPRIK,610311,BUMBITA / MUHIAN RURAL,ELEM
18417,62F83,WAKEMA ELEMENTARY SCHOOL,62,MADANG PROVINCE,6201,BOGIA,620103,YAWAR RURAL,ELEM
18419,62G12,BASE CAMP ELEMENTARY SCHOOL,62,MADANG PROVINCE,6201,BOGIA,620103,YAWAR RURAL,ELEM
18577,63B07,BUBU ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630102,WARIA RURAL,ELEM
14471,6.3E+82,INAWI ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6307,MENYAMYA,630721,KOME RURAL,ELEM
14473,6.3E+83,ILBALI ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6307,MENYAMYA,630721,KOME RURAL,ELEM
14480,6.3E+93,SOWENG ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6309,TEWAI / SIASSI,630926,SIALUM RURAL,ELEM
14495,63F10,BAGABUANG ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6306,MARKHAM,630618,UMI / ATZERA RURAL,ELEM
14588,52A28,ARO ELEMENTARY SCHOOL,52,GULF PROVINCE,5202,KIKORI,520209,IHU RURAL,ELEM
13874,61D02,TUMURAU CENTRAL ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6104,WEWAK,610415,TURUBU,ELEM
13934,71039,HESALIBI COMMUNITY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710210,STAR MOUNTAINS RURAL,COM
13942,53116,EDEVU ADVENTIST PRIMARY SCHOOL,53,CENTRAL PROVINCE,5303,KAIRUKU/HIRI,530309,KOIARI RURAL,PRI
12313,57A87,OBURA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5706,OBURA/WONENARA,570608,LAMARI RURAL,ELEM
17911,55B22,RESURRECTION ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5501,IJIVITARI,550104,POPNDETTA URBAN,ELEM
13958,66040,SILOM COMMUNITY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660206,CENTRAL NIU AILAN,COM
16882,60C55,OSSIMA ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600413,BEWANI/WUTUNG ONEI RURAL,ELEM
973674,63k47,Komutu Elementary School,63,MOROBE PROVINCE,6304,KABWUM,630412,DEYAMOS RURAL,ELEM
973689,63K65,CHIATZ ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6303,HUON,630311,WAMPAR RURAL,ELEM
973702,63187,ZIANGKEH COMMUNITY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630101,MUMENG RURAL,COM
8621,59438,GEG COMMUNITY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5905,MUL/BAIYER,590509,BAIYER RURAL,PRI
14428,59C99,KUMBWARETA ELEMENTARY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5905,MUL/BAIYER,590509,BAIYER RURAL,ELEM
972073,5.9E+04,GEG ELEMENTARY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5905,MUL/BAIYER,590509,BAIYER RURAL,ELEM
972525,59644,KUMBARETA BAPTIST HIGH SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5905,MUL/BAIYER,590509,BAIYER RURAL,SEC
8107,59604,TAMBUL SECONDARY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5907,TAMBUL/NEBILYER,590712,MT GILUWE RURAL,SEC
8623,59222,MALKE COMMUNITY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5907,TAMBUL/NEBILYER,590712,MT GILUWE RURAL,PRI
14137,73608,HOIEBIA SECONDARY SCHOOL,73,HELA,7308,TARI-PORI,730830,TEBI RURAL,SEC
9569,73036,HANGAPO PRIMARY SCHOOL,73,HELA,7308,TARI-PORI,730830,TEBI RURAL,PRI
3138,73C98,ITIPU ELEMENTARY SCHOOL,73,HELA,7308,TARI-PORI,730830,TEBI RURAL,ELEM
7735,73116,KELA COMMUNITY SCHOOL,73,HELA,7308,TARI-PORI,730830,TEBI RURAL,COM
3144,73C95,HOIEBIA ELEMENTARY SCHOOL,73,HELA,7308,TARI-PORI,730830,TEBI RURAL,ELEM
3073,7.3E+29,ANDAWALE ELEMENTARY SCHOOL,73,HELA,7308,TARI-PORI,730830,TEBI RURAL,ELEM
8651,59228,OPEYAPUL PRIMARY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5907,TAMBUL/NEBILYER,590712,MT GILUWE RURAL,PRI
971082,64C64,AMUMSONG ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640104,KANDRIAN INLAND RURAL,ELEM
971083,64B63,KAUTUMETE ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640103,KANDRIAN COASTAL RURAL,ELEM
971090,64C70,GARU ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640211,TALASEA RURAL,ELEM
971993,60D94,IMBI-IP ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6002,NUKU,600208,NUKU RURAL,ELEM
15666,51A99,KARAKARA ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5103,SOUTH FLY,510311,DARU URBAN,ELEM
15474,57554,WONENARA COMMUNITY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5706,OBURA/WONENARA,570609,YELIA RURAL,COM
15478,57553,WANTAKIA COMMUNITY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5706,OBURA/WONENARA,570609,YELIA RURAL,COM
15482,57547,UVAI COMMUNITY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5707,OKAPA,570710,OKAPA RURAL,COM
15485,57565,OIYANA COMMUNITY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570405,KAINANTU RURAL,COM
13462,70428,NEIAPELAM PRIMARY SCHOOL,70,ENGA PROVINCE,7002,KOMPIAM,700203,AMBUM RURAL,PRI
15693,66069,TAMPAKAR COMMUNITY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660207,KONOAGIL RURAL,COM
15841,71B23,MOUGULU ELEMENTARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,ELEM
15842,71B20,KAPIKAM ELEMENTARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,ELEM
15844,71B16,FUMA ELEMENTARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,ELEM
972726,60084,YERASI PRIMARY SCHOOL,60,SANDAUN PROVINCE,6002,NUKU,600206,PALAI RURAL,PRI
972733,61D79,WARIMBE CENTRAL ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6105,WOSERA GAWI,610519,BURUI / KUNAI RURAL,ELEM
972711,61586,KWANJISAKI PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6105,WOSERA GAWI,610522,SOUTH WOSERA RURAL,PRI
13010,65C39,PUMA ELEMENTARY SCHOOL,65,EAST NEW BRITAIN PROVINCE,6503,POMIO,650310,CENRTAL/ INLAND POMIO RURAL,ELEM
13036,65C43,MAUNA ELEMENTARY SCHOOL,65,EAST NEW BRITAIN PROVINCE,6503,POMIO,650314,WEST POMIO/ MAMUSI RURAL,ELEM
13047,65C46,PAKA ELEMENTARY SCHOOL,65,EAST NEW BRITAIN PROVINCE,6503,POMIO,650314,WEST POMIO/ MAMUSI RURAL,ELEM
13195,52366,VAILALA EAST PRIMARY SCHOOL,52,GULF PROVINCE,5202,KIKORI,520209,IHU RURAL,PRI
13203,53093,TOLUKUMA PRIMARY SCHOOL,53,CENTRAL PROVINCE,5302,GOILALA,530206,WOITAPE RURAL,PRI
14601,52B37,MIAE ELEMENTARY SCHOOL,52,GULF PROVINCE,5202,KIKORI,520209,IHU RURAL,ELEM
14659,66D23,NAIAMA ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660206,CENTRAL NIU AILAN,ELEM
8245,72A22,POLGA ELEMENTARY SCHOOL,72,JIWAKA,7201,ANGLIMP/SOUTH WAGHI,720101,ANGLIMP RURAL,ELEM
14797,61C15,SAMAU CENTRAL ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610104,TUNAP / HUSTEIN RURAL,ELEM
14310,55034,KIRA PRIMARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550208,KIRA RURAL,PRI
18431,62F86,UWUNPE ELEMENTARY SCHOOL,62,MADANG PROVINCE,6201,BOGIA,620101,ALMAMI RURAL,ELEM
18438,62G36,BARIM (2) ELEMENTARY SCHOOL,62,MADANG PROVINCE,6204,RAI COAST,620411,NAHO RAWA RURAL,ELEM
15252,51C35,LAKE CAMPBELL ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5101,MIDDLE FLY,510102,BAMU RURAL,ELEM
15395,61476,CHIMBIAN PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6102,ANGORAM,610205,ANGORAM / MIDDLE SEPIK,PRI
15867,55036,MORO PRIMARY SCHOOL,55,NORTHERN PROVINCE,5501,IJIVITARI,550105,SAFIA,PRI
14389,55B36,BAKUBARI ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5501,IJIVITARI,550101,ORO BAY RURAL,ELEM
16372,55A50,EAST AMBOGO ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5501,IJIVITARI,550104,POPNDETTA URBAN,ELEM
14087,63263,TONGSO PRIMARY SCHOOL,63,MOROBE PROVINCE,6309,TEWAI / SIASSI,630927,SIASSI RURAL,PRI
14097,60065,WANWOM COMMUNITY SCHOOL,60,SANDAUN PROVINCE,6002,NUKU,600205,MAWASE RURAL,PRI
15845,57B37,MISAPI ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5707,OKAPA,570710,OKAPA RURAL,ELEM
971539,5.7E+33,FUSA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5705,LUFA,570507,LUFA RURAL,ELEM
13108,66B14,SANAPARI ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660206,CENTRAL NIU AILAN,ELEM
8675,72046,KOSAP COMMUNITY SCHOOL,72,JIWAKA,7204,JIMI,720407,KOL RURAL,COM
972134,58D02,SIAMARU ELEMENTARY SCHOOL,58,SIMBU PROVINCE,5803,KARIMUI/NOMANE,580307,KARIMUI RURAL,ELEM
972145,55A99,EIWO ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550205,KOKODA RURAL,ELEM
973723,63F98,CALLAN KUMIN ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6304,KABWUM,630414,YUS RURAL,ELEM
973724,63G01,GAENG ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6302,FINSCHAFEN,630206,HUBE RURAL,ELEM
973733,63I48,PETER RYAN ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6308,NAWAE,630825,WAIN- ERAP RURAL,ELEM
971949,65072,GANAI SDA PRIMARY SCHOOL,65,EAST NEW BRITAIN PROVINCE,6504,RABAUL,650417,RABAUL URBAN,PRI
971553,5.7E+86,YANOFI ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5708,UNGGAI/BENNA,570811,UNGGAI/BENNA RURAL,ELEM
971592,61C22,SANAPIAN ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610101,AMBUNTI RURAL,ELEM
971593,61C81,SAPUAIN ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6104,WEWAK,610414,BOIKIN / DAGUA RURAL,ELEM
971594,61C41,DATO CENTRAL ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610102,DREKIKIER,ELEM
971619,61C84,YUO CENTRAL ELEM SCHOOL,61,EAST SEPIK PROVINCE,6104,WEWAK,610417,WEWAK RURAL,ELEM
973399,62503,MABONOB COMMUNITY SCHOOL,62,MADANG PROVINCE,6202,MADANG,620204,AMBENOB RURAL,COM
973400,62504,POTEBU COMMUNITY SCHOOL,62,MADANG PROVINCE,6203,MIDDLE RAMU,620307,ARABAKA RURAL,COM
972874,63F80,KAMLAWA ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6302,FINSCHAFEN,630208,YABIM MAPE RURAL,ELEM
972887,66D55,MATLIK ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660206,CENTRAL NIU AILAN,ELEM
972888,66D52,BALAMUE ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660209,NIMAMAR RURAL,ELEM
972891,66D79,PAKINBERIU ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660206,CENTRAL NIU AILAN,ELEM
972857,5.3E+07,BARAI ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5304,RIGO,530413,RIGO INLAND RURAL,ELEM
971969,64D27,VALANGUO ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640101,GASMATA RURAL,ELEM
971078,64B67,MENVUVU ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640101,GASMATA RURAL,ELEM
973528,60F51,MAKA ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600416,WALSA RURAL,ELEM
14441,63H28,BULOLO SDA ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630104,WAU / BULOLO URBAN,ELEM
971628,61D65,CHANGRIMAN ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6102,ANGORAM,610206,KARAWARI RURAL,ELEM
971629,61C35,INOKASA ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610103,GAWANGA RURAL,ELEM
13862,62C99,KULKUL ELEMENTARY SCHOOL,62,MADANG PROVINCE,6205,SUMKAR,620513,KARKAR RURAL,ELEM
15730,62C01,BADILU ELEMENTARY SCHOOL,62,MADANG PROVINCE,6205,SUMKAR,620513,KARKAR RURAL,ELEM
971868,54C98,BULAHI ELEMENTARY SCHOOL,54,MILNE BAY PROVINCE,5404,ESA'ALA,540414,WEST FERGUSON RURAL,ELEM
971879,64C74,KAPIURA OIL MILL ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640206,BIALLA RURAL,ELEM
972385,64D42,DALNAUVE ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640208,HOSKINS RURAL,ELEM
972394,64D43,DAMI RESEARCH ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640208,HOSKINS RURAL,ELEM
973403,62D85,GONDOBEN ELEMENTARY SCHOOL,62,MADANG PROVINCE,6203,MIDDLE RAMU,620309,SIMBAI RURAL,ELEM
973424,5.7E+25,AKOE ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5705,LUFA,570507,LUFA RURAL,ELEM
971763,64B65,ARIHI ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640104,KANDRIAN INLAND RURAL,ELEM
971764,64B76,KASKAS ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640101,GASMATA RURAL,ELEM
972153,58D82,ENDOA ELEMENTARY SCHOOL,58,SIMBU PROVINCE,5803,KARIMUI/NOMANE,580307,KARIMUI RURAL,ELEM
972982,6.1E+80,KWAKA ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610101,AMBUNTI RURAL,ELEM
972987,6.1E+78,KUNDIMA CENTRAL ELEMENTARY,61,EAST SEPIK PROVINCE,6102,ANGORAM,610209,YUAT RURAL,ELEM
8518,72013,KINDENG PRIMARY SCHOOL,72,JIWAKA,7201,ANGLIMP/SOUTH WAGHI,720101,ANGLIMP RURAL,PRI
972039,72418,MANGA BOTTOM UP PRIMARY SCHOOL,72,JIWAKA,7201,ANGLIMP/SOUTH WAGHI,720101,ANGLIMP RURAL,PRI
973031,7.2E+32,CANAN ELEMENTARY SCHOOL,72,JIWAKA,7201,ANGLIMP/SOUTH WAGHI,720101,ANGLIMP RURAL,ELEM
16310,72C88,MUK ELEMENTARY SCHOOL,72,JIWAKA,7201,ANGLIMP/SOUTH WAGHI,720101,ANGLIMP RURAL,ELEM
7919,72692,KULI VOCATIONAL CENTRE,72,JIWAKA,7201,ANGLIMP/SOUTH WAGHI,720101,ANGLIMP RURAL,VOC
8350,72A67,KUPLANG ELEMENTARY SCHOOL,72,JIWAKA,7201,ANGLIMP/SOUTH WAGHI,720102,SOUTH WAGHI RURAL,ELEM
8643,72212,RAPHAEL KOME PRIMARY SCHOOL,72,JIWAKA,7201,ANGLIMP/SOUTH WAGHI,720102,SOUTH WAGHI RURAL,PRI
8655,72460,KERAM PRIMARY SCHOOL,72,JIWAKA,7201,ANGLIMP/SOUTH WAGHI,720102,SOUTH WAGHI RURAL,PRI
10120,72252,DJEK COMMUNITY SCHOOL,72,JIWAKA,7201,ANGLIMP/SOUTH WAGHI,720102,SOUTH WAGHI RURAL,COM
10198,72C22,KIGABAH ELEMENTARY SCHOOL,72,JIWAKA,7201,ANGLIMP/SOUTH WAGHI,720102,SOUTH WAGHI RURAL,ELEM
12872,66A71,TEMBIN ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660206,CENTRAL NIU AILAN,ELEM
12884,66A77,LAMBU ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660206,CENTRAL NIU AILAN,ELEM
973418,62133,MUR (BADIAT) PRIMARY SCHOOL,62,MADANG PROVINCE,6204,RAI COAST,620413,SAIDOR,PRI
973434,5.4E+47,RAMAGA (2) ELEMENTARY SCHOOL,54,MILNE BAY PROVINCE,5401,ALOTAU,540105,HUHU RURAL,ELEM
972492,7E+10,SENTA ELEMTARY SCHOOL,70,ENGA PROVINCE,7003,LAGAIP/PORGERA,700306,LAGAIP RURAL,ELEM
973332,63J02,WENGUNE ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6302,FINSCHAFEN,630206,HUBE RURAL,ELEM
973334,63H67,WEREWERE ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630105,WAU RURAL,ELEM
971489,57D62,GAMUSI ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5702,GOROKA,570202,GOROKA RURAL,ELEM
971445,70D11,PIPINGUS ELEMENTARY SCHOOL,70,ENGA PROVINCE,7005,WAPENAMANDA,700513,WAPENAMANDA RURAL,ELEM
971463,70D66,PIELPOS ELEMENTARY SCHOOL,70,ENGA PROVINCE,7004,WABAG,700411,WABAG RURAL,ELEM
18769,71603,AIAMBAK HIGH SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,PHS
